N,Bubble,Quick,Insert
6618,169.447000,0.821000,38.886000
6619,164.711000,0.824000,38.217000
6620,165.391000,0.826000,39.190000
6621,163.981000,0.827000,39.033000
6622,164.256000,0.878000,38.880000
6623,166.259000,0.916000,39.028000
6624,165.108000,0.816000,38.458000
6625,167.396000,0.823000,38.992000
6626,165.282000,0.830000,39.146000
6627,165.122000,0.838000,40.260000
6628,165.073000,0.821000,42.240000
6629,165.790000,0.819000,38.773000
6630,167.377000,0.822000,38.954000
6631,166.288000,0.815000,39.357000
6632,165.919000,0.821000,39.959000
6633,165.024000,0.852000,38.266000
6634,166.957000,0.863000,39.173000
6635,167.343000,0.833000,38.894000
6636,165.624000,0.860000,38.929000
6637,167.813000,0.926000,41.383000
6638,166.012000,0.833000,39.218000
6639,165.997000,0.936000,40.449000
6640,166.480000,0.824000,39.404000
6641,165.411000,0.822000,39.250000
6642,168.610000,0.828000,38.884000
6643,166.824000,0.818000,38.445000
6644,167.962000,0.827000,40.087000
6645,165.352000,0.919000,39.009000
6646,166.481000,0.818000,39.012000
6647,168.009000,0.863000,39.359000
6648,167.916000,0.821000,38.621000
6649,167.550000,0.819000,39.230000
6650,166.003000,0.931000,39.120000
6651,166.795000,0.852000,40.886000
6652,166.257000,0.861000,39.398000
6653,164.797000,0.825000,39.282000
6654,167.116000,0.829000,38.509000
6655,165.683000,0.825000,41.885000
6656,166.878000,0.930000,40.629000
6657,167.461000,0.819000,39.114000
6658,166.011000,0.823000,38.666000
6659,170.789000,0.828000,38.846000
6660,167.706000,0.835000,39.642000
6661,167.744000,0.832000,40.241000
6662,167.024000,0.867000,39.578000
6663,167.996000,0.820000,40.095000
6664,167.868000,0.828000,39.215000
6665,165.890000,0.842000,39.377000
6666,167.717000,0.830000,40.190000
6667,171.012000,0.833000,41.820000
6668,168.029000,0.930000,41.508000
6669,166.836000,0.835000,39.608000
6670,167.639000,0.839000,40.573000
6671,167.325000,0.821000,39.720000
6672,167.386000,0.824000,40.170000
6673,168.557000,0.830000,39.513000
6674,168.706000,0.942000,39.620000
6675,168.877000,0.847000,40.531000
6676,169.368000,0.829000,39.501000
6677,168.135000,0.828000,39.775000
6678,169.208000,0.849000,39.584000
6679,168.434000,0.915000,41.867000
6680,170.700000,0.830000,39.645000
6681,167.771000,0.842000,39.634000
6682,167.640000,0.832000,39.748000
6683,169.497000,0.823000,39.631000
6684,167.957000,0.845000,39.756000
6685,167.685000,0.833000,39.072000
6686,168.498000,0.855000,39.695000
6687,166.699000,0.839000,40.622000
6688,168.676000,0.832000,39.430000
6689,168.690000,0.829000,39.833000
6690,168.191000,0.842000,39.681000
6691,168.951000,0.821000,39.118000
6692,170.665000,0.857000,40.183000
6693,168.754000,0.825000,39.757000
6694,168.280000,0.822000,40.038000
6695,169.813000,0.925000,39.436000
6696,168.075000,0.857000,39.941000
6697,172.474000,0.812000,39.864000
6698,168.140000,0.821000,39.331000
6699,170.014000,0.828000,40.261000
6700,169.949000,0.824000,39.745000
6701,168.038000,0.828000,39.718000
6702,169.462000,0.924000,40.249000
6703,170.545000,0.830000,40.057000
6704,169.009000,0.863000,39.623000
6705,168.837000,0.828000,40.049000
6706,170.294000,0.828000,42.635000
6707,169.776000,0.829000,40.240000
6708,169.691000,0.824000,40.123000
6709,170.266000,0.826000,39.685000
6710,170.729000,0.832000,39.628000
6711,171.622000,0.825000,40.640000
6712,171.001000,0.827000,40.314000
6713,170.848000,0.856000,40.177000
6714,172.655000,0.831000,39.900000
6715,169.938000,0.882000,40.255000
6716,175.231000,0.853000,40.140000
6717,169.226000,0.841000,39.832000
6718,170.370000,0.830000,43.246000
6719,169.837000,0.847000,40.091000
6720,169.919000,0.875000,40.503000
6721,170.465000,0.836000,40.098000
6722,169.363000,0.890000,40.380000
6723,171.063000,0.834000,40.378000
6724,169.805000,0.838000,40.126000
6725,171.570000,0.833000,41.632000
6726,171.469000,0.865000,40.122000
6727,169.611000,0.830000,40.214000
6728,172.364000,0.858000,40.992000
6729,170.131000,0.864000,40.333000
6730,173.355000,0.831000,40.343000
6731,171.535000,0.832000,40.589000
6732,172.056000,0.836000,39.961000
6733,171.364000,0.831000,40.342000
6734,170.633000,0.839000,40.520000
6735,172.322000,0.828000,39.903000
6736,171.172000,0.837000,40.331000
6737,173.028000,0.900000,40.576000
6738,172.659000,0.832000,40.134000
6739,174.168000,0.945000,40.851000
6740,175.476000,0.951000,40.852000
6741,171.831000,0.865000,41.008000
6742,177.043000,0.938000,40.119000
6743,171.257000,0.844000,40.342000
6744,173.315000,0.839000,40.566000
6745,171.636000,0.841000,40.560000
6746,172.129000,0.853000,40.355000
6747,170.996000,0.859000,40.179000
6748,171.710000,0.938000,40.388000
6749,172.757000,0.839000,40.185000
6750,171.940000,0.839000,40.406000
6751,177.008000,0.962000,45.477000
6752,189.923000,0.945000,45.144000
6753,190.936000,0.971000,44.917000
6754,191.514000,0.942000,45.098000
6755,192.087000,0.952000,45.338000
6756,191.857000,0.944000,45.151000
6757,191.243000,0.946000,45.153000
6758,195.591000,0.943000,45.279000
6759,191.978000,0.942000,45.048000
6760,189.812000,0.946000,45.284000
6761,190.220000,0.948000,44.780000
6762,191.748000,0.947000,45.229000
6763,191.386000,0.949000,45.391000
6764,191.019000,0.951000,45.707000
6765,201.071000,0.951000,46.701000
6766,193.553000,0.950000,44.330000
6767,194.128000,0.943000,45.354000
6768,192.686000,0.971000,45.931000
6769,195.605000,0.949000,45.062000
6770,194.529000,0.949000,45.525000
6771,195.898000,0.951000,44.818000
6772,192.747000,1.019000,45.752000
6773,192.419000,0.950000,44.788000
6774,191.654000,0.932000,44.895000
6775,195.788000,0.949000,44.888000
6776,190.740000,0.959000,45.241000
6777,192.025000,0.942000,45.870000
6778,191.272000,0.947000,44.337000
6779,191.213000,0.947000,45.693000
6780,192.437000,0.944000,44.764000
6781,194.040000,0.963000,45.455000
6782,193.011000,0.951000,45.807000
6783,205.157000,0.963000,58.211000
6784,209.574000,1.060000,70.438000
6785,229.863000,0.976000,42.333000
6786,178.066000,0.834000,40.598000
6787,173.554000,0.844000,41.060000
6788,173.373000,0.842000,41.604000
6789,175.481000,0.851000,41.272000
6790,173.406000,0.857000,40.786000
6791,177.957000,0.931000,41.015000
6792,173.955000,0.856000,41.293000
6793,174.388000,0.850000,41.406000
6794,174.579000,0.868000,41.189000
6795,175.499000,0.957000,41.627000
6796,180.352000,0.850000,41.195000
6797,174.591000,0.838000,40.883000
6798,174.201000,0.834000,40.844000
6799,174.523000,0.860000,41.574000
6800,175.943000,0.856000,40.847000
6801,176.350000,0.848000,41.149000
6802,179.309000,0.860000,40.448000
6803,175.271000,0.843000,40.396000
6804,175.156000,0.846000,43.668000
6805,175.469000,0.849000,40.619000
6806,176.810000,0.950000,41.858000
6807,174.884000,0.852000,41.320000
6808,174.983000,0.848000,40.896000
6809,174.949000,0.841000,41.625000
6810,174.895000,0.845000,41.330000
6811,174.141000,0.870000,41.406000
6812,175.019000,0.848000,41.342000
6813,173.630000,0.931000,40.603000
6814,176.190000,0.838000,40.918000
6815,173.167000,0.866000,40.666000
6816,174.966000,0.877000,41.692000
6817,172.926000,0.841000,41.280000
6818,176.155000,0.894000,41.387000
6819,174.736000,0.872000,40.669000
6820,173.825000,0.846000,40.888000
6821,176.981000,0.854000,41.137000
6822,174.531000,0.846000,40.823000
6823,174.341000,0.840000,41.289000
6824,174.664000,0.842000,41.455000
6825,176.469000,0.945000,41.600000
6826,174.230000,0.858000,41.140000
6827,173.705000,0.854000,41.775000
6828,174.855000,0.868000,41.685000
6829,175.297000,0.869000,41.413000
6830,176.030000,0.893000,41.696000
6831,178.909000,0.850000,41.031000
6832,177.766000,0.851000,41.000000
6833,174.496000,0.846000,45.666000
6834,179.596000,0.984000,41.264000
6835,175.169000,0.851000,41.595000
6836,176.466000,0.849000,42.322000
6837,174.988000,0.845000,41.502000
6838,175.340000,0.855000,41.018000
6839,176.371000,0.853000,42.024000
6840,175.493000,0.875000,41.541000
6841,175.538000,0.858000,41.722000
6842,175.140000,0.963000,42.154000
6843,176.658000,0.853000,42.654000
6844,175.893000,0.877000,41.218000
6845,176.060000,0.845000,41.548000
6846,175.347000,0.910000,41.763000
6847,177.128000,0.845000,41.579000
6848,177.402000,0.888000,41.934000
6849,176.177000,0.875000,41.246000
6850,175.781000,0.943000,42.316000
6851,177.001000,0.858000,41.426000
6852,177.082000,0.853000,43.394000
6853,176.025000,0.862000,41.637000
6854,177.122000,0.973000,41.772000
6855,178.794000,0.849000,42.036000
6856,174.996000,0.969000,41.538000
6857,177.694000,0.851000,42.173000
6858,176.317000,0.865000,42.064000
6859,177.036000,0.953000,43.275000
6860,176.788000,0.969000,41.908000
6861,175.786000,0.851000,41.777000
6862,177.602000,0.863000,42.104000
6863,176.888000,0.859000,42.054000
6864,175.653000,0.870000,41.602000
6865,176.680000,0.861000,42.191000
6866,176.888000,0.960000,42.061000
6867,177.043000,0.857000,42.324000
6868,177.256000,0.866000,43.608000
6869,176.357000,0.852000,41.754000
6870,178.146000,0.848000,42.502000
6871,179.531000,0.857000,41.707000
6872,177.429000,0.883000,42.276000
6873,179.121000,0.859000,40.860000
6874,177.647000,0.861000,41.883000
6875,180.329000,0.859000,41.896000
6876,178.368000,0.887000,41.819000
6877,177.194000,0.854000,43.989000
6878,177.871000,0.858000,42.148000
6879,177.938000,0.966000,42.530000
6880,177.733000,0.865000,41.544000
6881,175.856000,0.857000,42.035000
6882,174.960000,0.848000,41.286000
6883,175.137000,0.906000,42.605000
6884,177.025000,0.911000,41.658000
6885,175.721000,0.851000,41.501000
6886,176.573000,0.858000,40.992000
6887,177.563000,0.880000,41.943000
6888,175.832000,0.848000,41.259000
6889,176.684000,0.861000,42.062000
6890,176.255000,0.858000,41.362000
6891,179.696000,0.844000,42.175000
6892,182.028000,0.954000,43.827000
6893,179.533000,0.978000,42.355000
6894,177.680000,0.853000,42.108000
6895,178.289000,0.865000,42.300000
6896,181.008000,0.875000,42.576000
6897,180.409000,0.855000,42.452000
6898,180.711000,0.976000,41.947000
6899,178.541000,0.859000,42.681000
6900,178.684000,0.951000,42.816000
6901,180.289000,0.850000,42.266000
6902,180.429000,0.855000,42.416000
6903,178.812000,0.855000,42.393000
6904,180.651000,0.856000,42.220000
6905,179.759000,0.959000,42.460000
6906,177.512000,0.873000,42.520000
6907,181.252000,0.905000,41.832000
6908,182.433000,0.897000,42.410000
6909,182.732000,0.865000,41.989000
6910,178.653000,0.896000,42.692000
6911,179.615000,0.882000,41.850000
6912,178.872000,0.864000,42.859000
6913,179.034000,0.862000,43.270000
6914,179.555000,0.873000,42.107000
6915,179.650000,0.960000,42.325000
6916,180.596000,0.852000,41.906000
6917,179.150000,0.882000,43.222000
6918,181.339000,0.854000,42.437000
6919,182.120000,0.860000,42.686000
6920,180.584000,0.858000,42.131000
6921,176.930000,0.862000,42.243000
6922,178.453000,0.860000,44.844000
6923,178.327000,0.851000,41.948000
6924,178.941000,0.863000,41.983000
6925,178.850000,0.857000,43.109000
6926,179.187000,0.851000,42.517000
6927,179.628000,0.927000,42.812000
6928,181.794000,0.862000,42.665000
6929,182.085000,0.870000,42.457000
6930,180.421000,0.867000,42.959000
6931,180.777000,0.858000,44.187000
6932,180.505000,0.875000,42.123000
6933,179.911000,0.858000,45.921000
6934,182.005000,0.858000,42.312000
6935,180.455000,0.860000,42.152000
6936,180.755000,0.881000,42.958000
6937,182.148000,0.894000,42.681000
6938,182.131000,0.859000,42.711000
6939,179.821000,0.854000,42.875000
6940,181.504000,0.864000,42.722000
6941,184.421000,0.975000,42.940000
6942,180.977000,0.859000,44.350000
6943,181.210000,0.881000,42.902000
6944,180.747000,0.870000,42.686000
6945,184.320000,0.852000,43.052000
6946,180.902000,0.870000,42.631000
6947,182.637000,0.973000,43.228000
6948,181.707000,0.858000,42.165000
6949,183.022000,0.886000,42.328000
6950,180.532000,0.869000,42.909000
6951,184.719000,0.866000,42.990000
6952,182.115000,0.893000,43.092000
6953,182.196000,0.861000,43.651000
6954,180.776000,0.859000,43.283000
6955,180.833000,0.962000,43.442000
6956,183.699000,0.874000,43.185000
6957,182.256000,0.884000,42.647000
6958,181.872000,0.883000,42.809000
6959,181.414000,0.913000,42.778000
6960,183.167000,0.898000,43.225000
6961,182.240000,0.892000,42.860000
6962,181.611000,0.863000,43.421000
6963,182.232000,0.859000,42.560000
6964,183.290000,0.965000,44.014000
6965,184.556000,0.865000,42.908000
6966,182.304000,0.861000,42.882000
6967,183.823000,0.860000,43.301000
6968,181.285000,0.872000,43.508000
6969,183.447000,0.863000,43.638000
6970,183.177000,0.891000,43.129000
6971,182.987000,0.875000,43.167000
6972,181.925000,0.877000,43.046000
6973,196.333000,1.060000,46.614000
6974,183.088000,0.864000,43.743000
6975,186.819000,0.969000,43.081000
6976,183.777000,0.872000,43.359000
6977,184.117000,0.867000,42.958000
6978,184.515000,0.863000,43.107000
6979,182.848000,0.861000,43.217000
6980,185.622000,0.871000,43.120000
6981,186.275000,0.885000,43.467000
6982,184.372000,0.870000,43.860000
6983,187.741000,0.971000,43.953000
6984,183.636000,0.906000,43.681000
6985,184.221000,0.870000,43.969000
6986,185.921000,0.879000,43.569000
6987,183.847000,0.964000,44.731000
6988,183.602000,0.973000,45.341000
6989,184.536000,0.892000,43.030000
6990,182.493000,0.940000,43.327000
6991,184.974000,0.995000,43.655000
6992,183.193000,0.874000,43.704000
6993,184.441000,0.901000,42.987000
6994,187.901000,0.876000,43.790000
6995,185.036000,0.870000,43.631000
6996,183.409000,0.863000,42.826000
6997,185.809000,0.861000,43.767000
6998,186.013000,0.864000,44.000000
6999,186.736000,1.032000,45.521000
7000,184.832000,0.872000,43.743000
7001,184.710000,0.866000,43.887000
7002,186.752000,0.861000,43.795000
7003,184.076000,0.975000,44.177000
7004,186.671000,0.898000,43.539000
7005,185.458000,0.866000,44.039000
7006,184.638000,0.875000,44.945000
7007,185.277000,0.870000,44.239000
7008,186.840000,0.869000,43.999000
7009,187.143000,0.877000,43.963000
7010,188.014000,0.985000,46.139000
7011,186.004000,0.901000,43.863000
7012,187.105000,0.901000,44.038000
7013,188.448000,0.978000,43.706000
7014,185.771000,0.874000,45.967000
7015,186.103000,0.884000,43.869000
7016,186.258000,0.879000,44.351000
7017,187.136000,0.870000,44.000000
7018,184.524000,0.948000,44.071000
7019,186.710000,0.900000,43.856000
7020,186.432000,0.865000,43.914000
7021,187.634000,0.872000,43.687000
7022,184.783000,0.905000,43.634000
7023,187.239000,0.876000,44.210000
7024,187.697000,0.879000,44.052000
7025,190.601000,0.881000,44.125000
7026,186.051000,0.881000,44.279000
7027,189.522000,0.913000,44.206000
7028,186.402000,0.893000,43.565000
7029,185.754000,0.876000,45.254000
7030,186.010000,0.864000,43.914000
7031,185.090000,0.876000,43.926000
7032,190.531000,0.877000,43.441000
7033,186.532000,0.900000,43.199000
7034,187.901000,0.877000,43.671000
7035,188.484000,0.878000,43.751000
7036,188.083000,0.898000,43.906000
7037,185.920000,0.871000,43.421000
7038,187.860000,0.981000,44.464000
7039,186.134000,0.875000,44.511000
7040,187.425000,0.993000,45.931000
7041,185.466000,0.882000,43.943000
7042,187.225000,0.878000,44.512000
7043,187.504000,0.881000,43.924000
7044,190.261000,0.898000,44.182000
7045,188.386000,0.874000,43.941000
7046,186.832000,0.874000,44.312000
7047,187.937000,0.907000,43.962000
7048,189.796000,0.873000,44.394000
7049,187.424000,0.916000,43.967000
7050,187.918000,0.882000,44.581000
7051,188.752000,0.888000,44.898000
7052,187.745000,0.980000,43.782000
7053,188.456000,0.874000,43.571000
7054,187.821000,0.869000,43.935000
7055,188.494000,0.888000,44.475000
7056,187.153000,0.904000,44.264000
7057,187.859000,0.887000,44.143000
7058,188.395000,0.867000,43.963000
7059,186.589000,0.890000,45.816000
7060,199.247000,0.915000,44.482000
7061,190.111000,0.884000,44.941000
7062,192.145000,0.892000,44.930000
7063,189.141000,0.873000,56.688000
7064,255.265000,1.087000,52.272000
7065,190.749000,0.881000,44.344000
7066,186.954000,0.890000,43.985000
7067,189.867000,0.898000,43.962000
7068,189.719000,0.913000,44.080000
7069,190.087000,0.992000,44.102000
7070,188.491000,0.881000,44.764000
7071,188.595000,0.870000,44.002000
7072,190.978000,0.879000,44.597000
7073,190.341000,0.879000,44.551000
7074,187.931000,0.889000,44.654000
7075,188.505000,0.876000,44.923000
7076,189.942000,0.903000,44.727000
7077,186.668000,0.886000,44.269000
7078,187.227000,0.888000,44.514000
7079,189.729000,0.909000,44.600000
7080,188.841000,0.883000,46.029000
7081,190.541000,0.884000,44.183000
7082,189.459000,0.883000,44.373000
7083,192.784000,0.914000,44.086000
7084,190.012000,0.873000,44.634000
7085,189.544000,0.921000,44.367000
7086,187.904000,0.886000,44.341000
7087,189.465000,0.917000,44.043000
7088,192.193000,0.879000,44.453000
7089,192.023000,0.879000,44.571000
7090,189.107000,0.883000,44.586000
7091,191.688000,0.987000,46.581000
7092,190.185000,0.892000,44.270000
7093,191.792000,0.921000,44.881000
7094,190.046000,0.883000,44.864000
7095,192.577000,0.912000,45.012000
7096,192.697000,0.896000,44.380000
7097,190.560000,1.010000,45.960000
7098,189.835000,0.907000,44.473000
7099,188.054000,0.882000,45.588000
7100,190.380000,0.884000,45.232000
7101,191.002000,0.909000,45.789000
7102,192.467000,0.886000,44.482000
7103,189.428000,0.883000,44.089000
7104,192.907000,0.884000,44.562000
7105,190.885000,0.890000,44.886000
7106,192.236000,0.888000,45.563000
7107,189.058000,0.884000,44.945000
7108,198.463000,0.879000,44.312000
7109,192.096000,0.885000,45.131000
7110,195.337000,0.882000,45.133000
7111,189.701000,0.888000,45.057000
7112,191.056000,0.936000,44.318000
7113,190.620000,0.914000,44.460000
7114,193.128000,0.879000,46.094000
7115,193.377000,0.888000,44.944000
7116,190.000000,0.910000,45.242000
7117,190.529000,0.930000,45.244000
7118,191.364000,1.058000,46.615000
7119,191.186000,0.880000,45.423000
7120,190.890000,0.904000,45.027000
7121,191.519000,0.894000,44.901000
7122,191.480000,0.882000,45.385000
7123,193.337000,0.886000,45.419000
7124,190.871000,0.888000,45.319000
7125,190.941000,0.879000,45.101000
7126,192.439000,0.890000,44.967000
7127,192.028000,0.880000,45.219000
